track_name,artist_names,track_duration,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Twilight (Prod. By Cha Cha Malone),LOONA,186722,K-Pop,0.674,0.825,11,-2.996,0,0.0614,0.555,0.0,0.101,0.566,91.995
Rain 51db,LOOΠΔ 1/3,201409,K-Pop,0.668,0.692,2,-3.399,1,0.029,0.518,0.0,0.193,0.351,98.037
"The Carol 2.0 (ViVi, Choerry, Yves)",LOONA,206439,K-Pop,0.511,0.784,7,-3.401,1,0.0477,0.199,0.0,0.0603,0.583,144.942
one way,LOONA/yyxy,227312,K-Pop,0.492,0.505,10,-4.184,1,0.0313,0.689,0.0,0.145,0.19,133.473
rendezvous 18.6y,LOONA/yyxy,205811,K-Pop,0.533,0.738,11,-4.388,0,0.0857,0.251,0.0,0.359,0.543,159.975
ADD,LOOΠΔ / ODD EYE CIRCLE,64214,K-Pop,0.326,0.788,1,-8.923,0,0.176,0.0458,0.116,0.199,0.303,129.619
"Cigarette (Feat. Tablo, MISO)","offonoff, Tablo, Miso",241765,Korean R&B,0.776,0.392,5,-10.493,0,0.207,0.271,2.21E-06,0.14,0.438,87.98
Heart Attack (츄),LOONA,194941,K-Pop,0.663,0.857,7,-3.457,1,0.0581,0.0524,0.0,0.591,0.75,99.014
I'm Your Girl ?,KHAN,183028,K-Pop,0.593,0.738,8,-4.783,1,0.0583,0.516,0.0,0.244,0.631,91.878
STAY,BOiTELLO,232460,K-Rap,0.644,0.716,11,-6.085,0,0.14,0.273,0.0,0.116,0.519,176.001
Everyday I Need You (feat. JinSoul),"LOONA, JinSoul",187624,K-Pop,0.71,0.567,2,-6.086,1,0.0266,0.361,0.0,0.0922,0.554,97.041
Everyday I Love You (feat. HaSeul),"LOONA, HaSeul",208160,K-Pop,0.706,0.754,11,-4.829,0,0.0435,0.0395,0.0,0.217,0.679,119.961
You and Me Together,LOOΠΔ 1/3,187703,K-Pop,0.786,0.683,5,-4.252,0,0.0438,0.208,0.0,0.0692,0.862,110.05
My Sunday,LOONA,182713,K-Pop,0.389,0.785,8,-3.994,1,0.125,0.257,0.0,0.141,0.609,95.011
Kiss Later,LOONA,199754,K-Pop,0.378,0.766,11,-4.11,1,0.0924,0.177,0.0,0.0733,0.632,207.642
The Carol,LOONA,206432,K-Pop,0.462,0.819,7,-2.717,1,0.0444,0.314,0.0,0.0756,0.535,145.061
I’ll be There,LOONA,188558,K-Pop,0.592,0.799,5,-3.995,0,0.114,0.259,0.0,0.081,0.729,112.176
Super mario,oceanfromtheblue,208309,Korean R&B,0.489,0.662,11,-5.445,1,0.144,0.531,0.0,0.11,0.257,83.1
when I leave,"slchld, GILLA, oceanfromtheblue, RNMK",232363,Chill R&B,0.531,0.832,6,-3.927,0,0.0736,0.223,0.0,0.59,0.433,76.7
sad love song,slchld,181211,Chill R&B,0.483,0.595,7,-6.804,1,0.0935,0.917,0.0,0.233,0.607,84.504
Swish (Feat. SOMA),"Junggigo, SOMA",234066,Korean R&B,0.806,0.384,10,-9.205,0,0.0379,0.501,0.0,0.284,0.714,110.021
One & Only (Go Won),LOONA,175828,K-Pop,0.766,0.907,4,-3.85,0,0.0564,0.0928,0.0,0.324,0.715,109.998
Reminding Me,"Shawn Hook, Vanessa Hudgens",209924,Dance Pop,0.569,0.564,9,-4.856,0,0.0429,0.0897,0.0,0.0816,0.254,132.794
VOICE,TAEYEON,191988,K-Pop,0.509,0.816,2,-3.82,1,0.0612,0.224,0.0,0.219,0.641,159.844
Love Song,Sara Bareilles,258826,Neo Mellow,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055
"Oh, Pretty Woman",Roy Orbison,178933,Singer-Songwriter,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433
Boys In The Band (Boy Band Anthem),New Kids On The Block,190320,Boy Band,0.804,0.465,9,-10.275,1,0.283,0.0533,0.0,0.0474,0.625,76.035
Eclipse (Prod. By Daniel Obi Klein),LOONA,231237,K-Pop,0.538,0.782,6,-4.299,0,0.101,0.394,0.0,0.122,0.447,97.513
곡선,SUNMI,217353,K-Pop,0.714,0.836,0,-5.518,0,0.0563,0.238,0.0,0.128,0.712,94.996
Bomb Bomb,KARD,163508,K-Pop,0.76,0.842,6,-5.558,1,0.131,0.0677,0.000123,0.313,0.882,102.987
Kill This Love,BLACKPINK,189052,K-Pop,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98
V,Jay Park,227040,K-Pop,0.83,0.569,10,-7.737,1,0.165,0.419,0.0,0.156,0.858,129.968
Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",180480,Dance Pop,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033
WiFi,SATURDAY,216821,K-Pop,0.842,0.908,5,-1.936,0,0.059,0.113,0.0,0.0559,0.924,127.992
STUCK IN MY HEAD,TWICE,176294,K-Pop,0.551,0.783,0,-3.492,1,0.126,0.107,0.0,0.443,0.363,179.925
GIRLS LIKE US,TWICE,158637,K-Pop,0.724,0.698,5,-4.367,0,0.0879,0.0531,0.0,0.349,0.681,97.988
TURN IT UP,TWICE,187255,K-Pop,0.827,0.811,1,-3.544,0,0.0501,0.0618,0.0,0.139,0.956,119.988
STRAWBERRY,TWICE,209216,K-Pop,0.823,0.664,9,-6.095,1,0.0413,0.0954,0.0,0.0655,0.786,118.041
HOT,TWICE,177827,K-Pop,0.755,0.565,1,-6.775,0,0.0714,0.00645,0.0,0.0151,0.776,119.965
Play It Cool,"Steve Aoki, MONSTA X",169812,K-Pop,0.812,0.805,9,-3.83,0,0.243,0.00677,0.0,0.0833,0.568,119.958
Seattle Alone,BOL 4.00,214047,K-Pop,0.65,0.767,7,-3.763,1,0.0307,0.016,0.0,0.155,0.23,100.888
Beauty And A Beat,"Justin Bieber, Nicki Minaj",227986,Rap,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27E-05,0.0681,0.534,128.002
We Loved,"BOL4, 20 Years of Age",194627,K-Pop,0.636,0.473,3,-3.919,1,0.0392,0.772,0.0,0.0933,0.401,85.107
HANN (Alone),(G)I-DLE,205820,K-Pop,0.709,0.718,6,-3.315,0,0.0312,0.059,0.0,0.167,0.24,104.971
Love Me,Justin Bieber,191573,Pop,0.712,0.868,5,-3.319,0,0.0656,0.00939,0.0,0.283,0.652,125.028
Cartier,"Dopebwoy, Chivv, 3robi",232421,Rap,0.849,0.778,0,-5.443,1,0.217,0.0358,1.43E-06,0.126,0.634,126.842
Me & U,MAAD,221870,Alternative Hip Hop,0.675,0.593,6,-7.861,1,0.0426,0.093,2.25E-05,0.162,0.271,106.02
fuckboi,gianni & kyle,192854,Indie Pop Rap,0.785,0.528,9,-7.744,1,0.0551,0.143,0.0,0.0442,0.256,112.061
gogobebe,MAMAMOO,195855,K-Pop,0.704,0.787,0,-3.114,1,0.082,0.114,0.0,0.228,0.707,96.929
Bon Bon Chocolat,EVERGLOW,228682,K-Pop,0.719,0.828,6,-5.559,1,0.0613,0.0343,0.0,0.0747,0.634,139.927
Do You Believe in Magic?,The Lovin' Spoonful,125826,Classic Rock,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602
D (Half Moon),"DEAN, Gaeko",229359,K-Pop,0.512,0.765,7,-5.252,1,0.136,0.246,0.0,0.0573,0.519,169.709
4 Walls,f(x),207477,K-Pop,0.735,0.849,4,-4.308,0,0.129,0.212,2.94E-05,0.0608,0.223,125.972
SoulMate (feat. IU),"ZICO, IU",219390,K-Pop,0.855,0.58,5,-6.951,1,0.141,0.234,0.0,0.0965,0.518,96.998
What You Waiting For,"R.Tee, Anda",174041,K-Pop,0.773,0.773,3,-2.615,0,0.0854,0.0395,6.46E-05,0.169,0.912,116.071
200%,AKMU,193321,K-Pop,0.853,0.638,1,-4.911,1,0.0536,0.379,0.0,0.27,0.872,102.06
We'll be alright,OuiOui,191758,Korean R&B,0.661,0.524,3,-5.539,0,0.0459,0.82,0.0,0.136,0.225,90.907
bury a friend,Billie Eilish,193143,Pop,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046
Noir 누아르,SUNMI,209678,K-Pop,0.642,0.677,8,-4.771,0,0.0343,0.00389,0.0,0.0854,0.258,117.039
Bohemian Rhapsody - Remastered 2011,Queen,354320,Glam Rock,0.391,0.402,0,-9.961,0,0.0539,0.289,0.0,0.243,0.228,143.879
반지,BOL 4.00,177647,K-Pop,0.853,0.698,4,-3.81,1,0.0451,0.564,0.0,0.0669,0.791,102.02
First Sight,HEIZE,205523,K-Pop,0.688,0.724,4,-5.421,0,0.0401,0.157,2.17E-05,0.0735,0.207,104.974
Call Me Mother,RuPaul,201013,Diva House,0.859,0.828,6,-6.925,0,0.0529,0.0156,0.000828,0.0205,0.36,124.023
What You Waiting For,Z-Girls,214194,K-Pop,0.657,0.856,6,-4.849,1,0.139,0.256,0.0,0.0652,0.878,120.205
"Goodbye, fall",ROCOBERRY,221129,K-Pop,0.485,0.401,8,-8.781,1,0.0289,0.889,0.0478,0.117,0.167,123.825
It was you,ALi,257277,K-Pop,0.69,0.739,7,-2.452,1,0.0307,0.187,1.15E-05,0.0491,0.398,119.938
Peach,IU,190846,K-Pop,0.693,0.193,9,-9.165,1,0.03,0.821,0.0,0.129,0.391,112.408
Sugar Cake (feat. Microdot),"CoCo, Microdot",214203,K-Rap,0.743,0.772,0,-3.339,0,0.0785,0.109,0.0,0.0622,0.768,166.116
Why (Prod. Slom),"Hoody, George",232566,Korean R&B,0.809,0.489,0,-6.196,0,0.0643,0.304,1.22E-06,0.0918,0.23,108.01
Moonlight,OuiOui,219623,Korean R&B,0.548,0.383,1,-9.992,1,0.21,0.81,0.0,0.117,0.286,131.03
Let's Shut Up & Dance,"Jason Derulo, LAY, NCT 127",208260,Dance Pop,0.765,0.893,6,-2.891,0,0.209,0.042,0.000271,0.0331,0.715,110.051
Trumpets,Jason Derulo,217419,Dance Pop,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142
It Girl,Jason Derulo,192200,Dance Pop,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993
Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",216408,Dance Pop,0.689,0.789,1,-4.901,1,0.122,0.154,0.0,0.203,0.745,98.043
In My Head,Jason Derulo,198960,Dance Pop,0.762,0.733,0,-4.175,0,0.0326,0.027,0.0,0.498,0.849,110.001
Getting Closer,SEVENTEEN,183580,K-Pop,0.64,0.932,11,-4.138,0,0.123,0.0416,0.0,0.101,0.2,159.92
365,"Zedd, Katy Perry",181899,Pop Dance,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039
X X,LOONA,48658,K-Pop,0.655,0.666,9,-5.056,1,0.0731,0.0851,0.891,0.0834,0.447,87.63
Butterfly,LOONA,237756,K-Pop,0.582,0.866,7,-4.139,0,0.0414,0.0427,0.00014,0.126,0.351,107.021
Satellite,LOONA,189557,K-Pop,0.793,0.859,11,-2.43,0,0.0577,0.328,0.0,0.606,0.648,119.985
Curiosity,LOONA,189002,K-Pop,0.664,0.88,7,-4.895,1,0.0753,0.0234,0.0,0.354,0.336,104.964
Colors,LOONA,195351,K-Pop,0.784,0.882,7,-3.366,0,0.0415,0.272,0.000801,0.0919,0.683,109.952
Where you at,LOONA,207437,K-Pop,0.609,0.792,0,-3.912,0,0.0703,0.461,0.0,0.0855,0.632,100.046
"See Saw (Chuu, Go Won)","LOONA, Kim Lip",201221,K-Pop,0.78,0.706,5,-3.842,0,0.0286,0.39,1.6E-06,0.0815,0.695,102.022
ViViD,LOONA,201537,K-Pop,0.71,0.878,4,-3.67,0,0.151,0.261,0.0,0.465,0.747,105.966
Love U,CHUNG HA,190920,K-Pop,0.774,0.919,8,-0.509,0,0.0701,0.332,0.0,0.1,0.69,120.033
"You, Clouds, Rain","HEIZE, Shin Yong Jae",205312,Korean R&B,0.509,0.502,1,-6.972,0,0.0915,0.765,0.0,0.396,0.341,79.16
ON N ON,Miso,219252,K-Pop,0.67,0.917,7,-1.483,1,0.0778,0.236,1.97E-05,0.185,0.74,107.022
Candle,"PARK WOO JIN, LEE DAE HWI",200222,K-Pop,0.791,0.738,1,-5.341,1,0.0878,0.39,0.0,0.335,0.755,97.033
Fight Day 싸운날,BOL 4.00,189188,K-Pop,0.654,0.658,8,-1.853,1,0.0474,0.298,0.0,0.065,0.735,76.95
Q&A,Cherry Bullet,206164,K-Pop,0.802,0.893,11,-4.103,1,0.0852,0.0614,0.0,0.226,0.593,120.003
달라달라 DALLA DALLA,ITZY,199873,K-Pop,0.79,0.853,11,-4.564,0,0.0666,0.00116,4.23E-05,0.329,0.713,125.0
Falling,Nana Mellie,208022,Indie,0.753,0.734,2,-4.576,1,0.0306,0.404,2.27E-06,0.378,0.693,113.023
bellyache,Billie Eilish,179172,Pop,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939
C’est La Vie (That’s LIFE!),YURI,237751,K-Pop,0.592,0.639,8,-3.675,1,0.054,0.21,0.0,0.0866,0.511,110.864
好きと言わせたい,IZ*ONE,239333,K-Pop,0.532,0.938,8,-1.409,1,0.0568,0.122,0.0,0.245,0.716,132.023
Uncover,LOOΠΔ / ODD EYE CIRCLE,200987,K-Pop,0.749,0.76,0,-4.912,1,0.0439,0.13,0.0,0.0722,0.421,130.045
Blossom Flower - Instrumental,Rothy,227950,K-Pop,0.422,0.285,9,-13.514,1,0.0288,0.452,0.954,0.0872,0.0676,146.0
Jenga (feat. Gaeko),"HEIZE, Gaeko",210158,Korean R&B,0.711,0.73,1,-4.979,0,0.0436,0.269,2.34E-06,0.109,0.604,93.015
Starships,Nicki Minaj,210626,Rap,0.747,0.716,11,-2.457,0,0.0751,0.135,0.0,0.251,0.751,125.006
Rude,MAGIC!,224773,Pop,0.743,0.807,1,-3.78,1,0.0364,0.0435,0.0,0.309,0.899,144.062
We R Who We R,Kesha,204760,Dance Pop,0.734,0.821,8,-4.893,1,0.0406,0.00709,0.00281,0.127,0.648,119.993
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",201493,Dance Pop,0.722,0.761,11,-4.46,0,0.0475,0.0119,0.0,0.315,0.624,128.046
Raise Your Glass,P!nk,203333,Dance Pop,0.7,0.695,7,-4.973,1,0.0897,0.00629,0.0,0.0319,0.633,122.028
Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",180565,Pop Dance,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18E-05,0.16,0.603,118.02
Hall of Fame (feat. will.i.am),"The Script, will.i.am",202533,Dance Pop,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786
Budapest,George Ezra,200720,Neo-Singer-Songwriter,0.714,0.451,5,-8.268,1,0.0276,0.0883,0.0,0.108,0.406,127.787
Mirrors,Justin Timberlake,484146,Dance Pop,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899
Pumped Up Kicks,Foster The People,239600,Modern Rock,0.733,0.711,5,-5.849,0,0.0292,0.143,0.116,0.0956,0.965,127.975
"Hey, Soul Sister",Train,216653,Dance Pop,0.665,0.831,1,-8.241,0,0.0387,0.206,0.0,0.0868,0.759,97.015
Heart Skips a Beat (feat. Rizzle Kicks),"Olly Murs, Rizzle Kicks",202266,Dance Pop,0.843,0.881,9,-3.951,1,0.0581,0.14,0.0,0.0765,0.876,110.621
200%,AKMU,193321,K-Pop,0.853,0.638,1,-4.911,1,0.0536,0.379,0.0,0.27,0.872,102.06
Double Trouble Couple,MAMAMOO,210155,K-Pop,0.807,0.625,11,-5.523,0,0.0837,0.207,0.0,0.436,0.657,116.988
Dream,"Suzy, BAEKHYUN",222415,K-Pop,0.718,0.476,4,-9.205,1,0.139,0.422,0.0,0.0876,0.448,48.973
Inferiority Complex,"Park Kyung, EUNHA",204376,K-Pop,0.761,0.796,9,-4.277,1,0.298,0.309,0.0,0.136,0.892,102.249
Angel,NCT 127,249630,K-Pop,0.785,0.624,11,-6.488,1,0.0778,0.275,0.0,0.335,0.673,105.056
What - Japanese Ver.,Dreamcatcher,208146,K-Pop,0.542,0.989,11,-2.197,1,0.144,0.0287,1.07E-06,0.0451,0.546,145.941
Paralysed,SOHN,173830,Indietronica,0.468,0.307,0,-17.002,0,0.109,0.945,0.159,0.108,0.402,73.715
7 rings,Ariana Grande,178640,Pop,0.725,0.321,1,-10.744,0,0.323,0.578,0.0,0.0884,0.319,70.142
MIC Drop (feat. Desiigner) [Steve Aoki Remix],"BTS, Desiigner, Steve Aoki",238726,K-Pop,0.613,0.842,10,-4.332,0,0.219,0.0157,0.0,0.23,0.645,169.917
Like,BTS,231883,K-Pop,0.582,0.726,0,-4.174,0,0.116,0.271,0.0,0.227,0.768,100.45
Sunrise,GFRIEND,216488,K-Pop,0.453,0.849,6,-1.337,0,0.125,0.428,0.0,0.1,0.638,173.917
La La Love,WJSN,202713,K-Pop,0.624,0.91,7,-2.246,1,0.085,0.0318,1.68E-06,0.246,0.516,120.967
WAKE ME UP,B.A.P,209659,K-Pop,0.558,0.852,4,-2.94,0,0.0679,0.0275,0.0,0.153,0.344,102.919
Voodoo,Nick Jonas,190880,Pop,0.609,0.826,11,-4.436,0,0.0358,0.000277,0.000114,0.264,0.579,78.014
Rumor,H.I.N.P (Hot Issue of Ntl. Producers),197076,K-Pop Reality Show,0.741,0.862,9,-3.02,0,0.0816,0.123,1.45E-06,0.353,0.529,101.944
Whatcha Doin',"YESUNG, CHUNG HA",209808,K-Pop,0.553,0.889,2,-3.387,1,0.241,0.622,0.0,0.0851,0.742,99.329
So-so,Baek A Yeon,212641,K-Pop,0.702,0.491,6,-4.441,1,0.0396,0.81,0.0,0.125,0.301,67.217
%%(Eung Eung),Apink,208104,K-Pop,0.647,0.855,5,-2.944,0,0.037,0.294,0.0,0.137,0.683,144.867
Tremors,SOHN,209827,Shimmer Pop,0.603,0.498,2,-9.121,0,0.0355,0.844,0.0592,0.135,0.488,160.064
Better,Khalid,229320,Pop,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949
초콜릿,BOL 4.00,189714,K-Pop,0.757,0.853,5,-3.643,1,0.0893,0.259,0.0,0.0772,0.688,105.018
"Girl's Talk (이브, 츄)",LOONA,197468,K-Pop,0.736,0.806,10,-5.074,0,0.0785,0.056,4.33E-05,0.0978,0.84,114.971
D-1,LOONA,199387,K-Pop,0.649,0.78,9,-4.595,0,0.0837,0.389,0.0,0.546,0.381,85.067
RUMOR,KARD,217737,K-Pop,0.726,0.758,8,-3.324,1,0.178,0.0491,0.0,0.077,0.61,88.999
Without Me,Halsey,201660,Pop,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041
LUVORATORRRRRY!,Reol,204187,Japanese Electropop,0.679,0.951,6,-3.066,0,0.147,0.0169,0.0882,0.0176,0.945,128.008
Flame of Love,TAEMIN,232906,K-Pop,0.643,0.666,5,-4.79,0,0.0298,0.105,0.0,0.0842,0.536,130.006
ADDICT,SUNMI,112361,K-Pop,0.58,0.912,4,-6.494,0,0.0605,0.0848,0.000697,0.0657,0.523,100.003
가끔씩 (우지윤의 보컬 스틸),BOL 4.00,223565,K-Pop,0.81,0.633,9,-6.702,0,0.0296,0.501,0.00349,0.103,0.795,114.977
좋다고 말해,BOL 4.00,201772,K-Pop,0.686,0.623,1,-2.695,1,0.0445,0.825,0.0,0.128,0.428,79.981
Clip,BOL 4.00,234491,K-Pop,0.647,0.552,5,-4.808,1,0.0261,0.786,2.35E-06,0.0952,0.291,97.992
Blue,BOL 4.00,186213,K-Pop,0.796,0.577,2,-4.424,1,0.0375,0.731,0.0,0.169,0.777,114.986
To My Youth,BOL 4.00,222680,K-Pop,0.422,0.561,9,-4.62,1,0.0561,0.686,0.0,0.292,0.438,173.483
Paris,Sabrina Carpenter,218080,Pop,0.576,0.671,2,-6.408,0,0.0474,0.0482,0.0,0.114,0.226,114.839
Trampoline,SHAED,184060,Electropop,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754
Just One Day,BTS,239469,K-Pop,0.504,0.712,9,-4.705,1,0.379,0.175,0.0,0.377,0.307,189.577
Bad,Christopher,190371,Danish Pop,0.761,0.585,1,-7.252,0,0.1,0.0664,0.0,0.505,0.684,96.09
Night Rather Than Day,EXID,198414,K-Pop,0.756,0.845,1,-3.095,1,0.139,0.111,0.0,0.311,0.711,110.027
Arcadian,"Axian, Bretsil",142970,Lo-Fi Beats,0.576,0.418,7,-15.721,1,0.112,0.764,0.884,0.168,0.132,81.029
Chilled.,SPEECHLESS,94610,Lo-Fi Beats,0.774,0.505,5,-8.522,1,0.299,0.948,0.822,0.0898,0.65,85.083
The Writer,Smartface,99759,Lo-Fi Beats,0.865,0.338,0,-9.212,1,0.219,0.881,0.83,0.368,0.773,83.048
4:20 PM,Bluedoom,99000,Lo-Fi Beats,0.771,0.322,6,-12.924,1,0.258,0.947,0.962,0.293,0.751,79.997
Descending,illiterate,93320,Chillhop,0.856,0.247,9,-10.776,0,0.292,0.894,0.915,0.108,0.575,81.414
sky to you,"luvwn, flowsum",89302,Lo-Fi Beats,0.632,0.252,11,-12.342,0,0.0589,0.95,0.787,0.115,0.744,171.769
Palm Trees,Justnormal,108510,Lo-Fi Beats,0.787,0.421,9,-14.449,1,0.656,0.776,0.496,0.113,0.476,94.154
north shore,baechulgi,125425,Lo-Fi Beats,0.674,0.3,5,-11.268,1,0.0879,0.851,0.884,0.103,0.318,82.305
I Won't Let Go,Ninjoi.,148571,Lo-Fi Beats,0.646,0.56,10,-7.232,0,0.0317,0.21,0.481,0.156,0.406,84.033
ORANGE,SINY,160456,Lo-Fi Beats,0.707,0.421,8,-7.876,1,0.0449,0.715,0.899,0.209,0.36,85.955
Velvet Garden,City Girl,233197,Lo-Fi Beats,0.422,0.159,2,-14.005,1,0.0823,0.814,0.752,0.0911,0.121,86.04
Television / So Far So Good,Rex Orange County,262600,Bedroom Pop,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971
Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator, Rex Orange County, Anna of the North",320720,Rap,0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938
Echoes,"Dontcry, Nokiaa",72000,Lo-Fi Beats,0.667,0.242,5,-17.799,0,0.066,0.497,0.638,0.11,0.456,80.116
"ONE SHOT, TWO SHOT",BoA,210880,K-Pop,0.804,0.679,7,-5.82,0,0.067,0.24,0.0,0.12,0.483,119.948
Some,BOL 4.00,181373,K-Pop,0.659,0.799,1,-2.849,0,0.0629,0.417,0.0,0.0562,0.782,103.99
Are You Hungry? [Jeonghwa & Hyelin Solo],"EXID, Banana Culture",198385,K-Pop,0.83,0.884,3,-2.845,0,0.0607,0.0478,1.07E-06,0.0983,0.753,128.003
Coffee And Unicorns,Henyao,161256,Chill Beats,0.607,0.363,8,-12.554,1,0.0301,0.844,0.596,0.154,0.24,80.977
I Loved You but I Will Never Know,Imfinenow,102243,Lo-Fi Chill,0.787,0.185,5,-15.91,1,0.0408,0.819,0.958,0.0997,0.0838,109.992
Blue and Green,"Harris Cole, Aso",174000,Lo-Fi Beats,0.638,0.0389,1,-17.75,1,0.115,0.897,0.849,0.0731,0.48,79.888
Let Me In,LOONA,187649,K-Pop,0.602,0.579,4,-4.657,0,0.0306,0.391,0.0,0.0945,0.216,116.019
I Love You,EXID,194699,K-Pop,0.695,0.832,9,-3.455,0,0.0288,0.000371,0.000483,0.469,0.249,111.997
Pied Piper,BTS,245620,K-Pop,0.583,0.712,2,-4.942,0,0.0326,0.2,0.0,0.268,0.776,94.051
"Flame of Love - Korean Version, Bonus Track",TAEMIN,231762,K-Pop,0.566,0.633,5,-5.234,0,0.0327,0.205,0.0,0.0781,0.507,129.952
Noonchi,Chimmi,190627,Korean R&B,0.825,0.693,6,-5.685,1,0.131,0.0922,0.0,0.0902,0.912,108.02
Easy Love,SF9,206351,K-Pop,0.715,0.76,2,-3.353,0,0.0557,0.218,0.0,0.103,0.495,135.04
Roller Coaster,CHUNG HA,212136,K-Pop,0.633,0.907,6,-1.459,0,0.048,0.317,0.0,0.221,0.74,130.001
love4eva (feat. Grimes),LOONA/yyxy,220477,K-Pop,0.738,0.954,1,-2.146,1,0.0356,0.0692,0.0,0.222,0.742,102.015
Candy (so good),The Rose,165478,K-Rock,0.658,0.779,5,-5.375,1,0.0492,0.292,7.64E-05,0.161,0.678,115.936
I.L.Y.,The Rose,213217,K-Rock,0.629,0.405,6,-7.335,1,0.0336,0.666,1.5E-06,0.112,0.187,137.742
Like We Used To,The Rose,164976,K-Rock,0.634,0.49,2,-5.656,1,0.0295,0.346,0.0,0.691,0.504,97.886
sorry - Instrumental,The Rose,215475,K-Rock,0.402,0.724,10,-6.848,1,0.0392,0.177,0.827,0.0875,0.105,174.105
I.L.Y. - Instrumental,The Rose,213217,K-Rock,0.602,0.394,6,-8.53,1,0.049,0.493,0.852,0.105,0.071,137.92
Lucid Dreams,Juice WRLD,239835,Rap,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903
Sorry,The Rose,215476,K-Rock,0.388,0.642,10,-4.659,1,0.0337,0.471,0.0,0.306,0.402,173.61
sorry,The Rose,215475,K-Rock,0.379,0.631,10,-4.701,1,0.0339,0.462,0.0,0.305,0.359,173.896
She's In The Rain,The Rose,237576,K-Rock,0.36,0.533,3,-4.394,1,0.0302,0.375,0.0,0.0768,0.421,92.854
I Don't Know You,The Rose,158435,K-Rock,0.655,0.462,9,-4.232,1,0.0453,0.0187,3.66E-05,0.0498,0.428,98.026
with you,The Rose,209230,K-Rock,0.76,0.328,3,-9.781,1,0.0349,0.919,0.00817,0.13,0.297,122.025
Shallow,"Lady Gaga, Bradley Cooper",215733,Dance Pop,0.577,0.385,7,-6.362,1,0.03,0.371,0.0,0.231,0.331,95.82
with you - Instrumental,The Rose,209230,K-Rock,0.744,0.364,3,-14.683,1,0.0621,0.95,0.958,0.132,0.403,121.938
BABY,The Rose,173599,K-Rock,0.647,0.804,11,-5.416,0,0.13,0.0337,0.0,0.119,0.516,121.799
BABY - Instrumental,The Rose,173599,K-Rock,0.599,0.838,11,-9.094,0,0.0484,0.00825,0.83,0.115,0.147,121.879
"thank u, next",Ariana Grande,207333,Pop,0.724,0.647,1,-5.642,1,0.0658,0.28,0.0,0.102,0.435,106.96
Oh! my mistake,APRIL,205332,K-Pop,0.754,0.841,8,-2.296,1,0.106,0.213,1.61E-06,0.141,0.751,145.047
Not That Type,gugudan,191994,K-Pop,0.729,0.926,7,-2.129,1,0.108,0.0796,9.14E-06,0.152,0.743,110.05
SOLO,JENNIE,169566,K-Pop,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045
POP/STARS,"K/DA, Madison Beer, (G)I-DLE, Jaira Burns, League of Legends",191100,K-Pop,0.566,0.769,7,-4.342,1,0.0872,0.0183,0.0,0.108,0.385,170.036
Colors,IZ*ONE,218285,K-Pop,0.71,0.899,5,-2.785,1,0.0335,0.0551,0.0,0.203,0.818,108.006
Solo,Frank Ocean,257380,Neo Soul,0.469,0.289,5,-10.625,0,0.0366,0.85,2.48E-06,0.161,0.258,133.805
Regular - Korean Version,NCT 127,217706,K-Pop,0.733,0.801,9,-5.339,0,0.0765,0.237,0.0,0.287,0.878,133.998
Honey,Chimmi,211052,Korean R&B,0.778,0.571,11,-6.039,1,0.117,0.301,0.0,0.165,0.768,105.977
